310407818,凤凰山公园是老百姓休闲好去处。,/Date(1642951045000+0800)/,1
296613539,不错，免费的，可以去玩玩，环境也不错,/Date(1638059296000+0800)/,0
1185902,历史悠久，风景不错，值得一逛。,/Date(1644928912000+0800)/,0
79215027,凤凰山公园不需要门票，周末里面游乐设施是开放的，可以带小朋友去。,/Date(1631854663000+0800)/,0
17330705,疫情影响，唯一的公园也关门了。,/Date(1628775270000+0800)/,1
324248740,首先这里是免费的，所以性价比肯定是五星好评，环境也非常棒，近期内部还在建设，期待建设后的景观，里面的凉亭，走廊也都是古香古色的。,/Date(1620116735000+0800)/,0
17330705,凤凰山公园是市民休闲好去处！！,/Date(1636807461000+0800)/,0
310407818,凤凰山公园是老百姓休闲首选地。,/Date(1632927808000+0800)/,0
310407818,凤凰山公园是六合人民自家的公园,/Date(1624894041000+0800)/,0
493029,园林植被茂密，有很多名贵花木，亭台楼阁俱全。百米长长廊沿河而建。是散心休闲的好去处。,/Date(1617160182000+0800)/,0
493029,医生带水风景怡人，有很多名贵花木。亭台楼阁齐全。是人们散心休闲的好去处。,/Date(1604552831000+0800)/,0
269387094,这里值得一去，风景好，空气好！,/Date(1594572272000+0800)/,0
93363231,凤凰山公园是六合人散散，锻炼身体的不二之所,/Date(1592265547000+0800)/,1
296613539,还是不错的，大树很多，空气很好，周末带小孩玩不错,/Date(1618889779000+0800)/,0
87513102,值得一去的地方，环境非常棒，有时间去看看！,/Date(1604832228000+0800)/,0
17330705,凤凰山公园六合人民的散步，娱乐活动的地方。,/Date(1604328244000+0800)/,0
93363231,公园的空气质量很好，早晨去散散心就很不错,/Date(1617808417000+0800)/,0
17330705,凤凰山公园是六合人民休闲散步的地方,/Date(1620019312000+0800)/,0
310407818,凤凰山公园是六合人民休闲的好地方,/Date(1616944815000+0800)/,0
93363231,六合城区老百姓晨练，散步的好去处,/Date(1609938625000+0800)/,0
17330705,凤凰山公园是六合人民散步好去处,/Date(1612280956000+0800)/,0
75637107,哈哈哈&#x20;落日特别的美&#x20;喜欢这个花园,/Date(1606133897000+0800)/,0
219159456,谢谢分享！好漂亮的地方！！！！,/Date(1605645340000+0800)/,0
93363231,封面照片拍的很好，休闲娱乐之地,/Date(1601777760000+0800)/,0
89746640,凤凰山公园绿色植被很多，是休闲的好去处,/Date(1605155569000+0800)/,1
185527054,凤凰山公园，凤凰山公园，美景。,/Date(1615760034000+0800)/,1
307205807,【景色】很美，我还是比较喜欢的，不知道你们呢,/Date(1615613832000+0800)/,0
44171189,和南京一些历史景点。名人故居相比，凤凰山公园人真不多。公园景色还是十分怡人。植物布局显然经过精心设计。错落有致，色彩丰富。,/Date(1570799007000+0800)/,2
61963878,雪后，暖暖的阳光慢慢穿过林间楼阁，倾泻在脸上，柔柔软软，在凤凰山顶晒太阳，不知不觉便忘记时间。南京凤凰山公园，是你午后饭后休闲的好地方,/Date(1519824001000+0800)/,6
17330705,凤凰山公园绿色植被很多，是休闲的好去处。,/Date(1575730028000+0800)/,0
93363231,家门口的公园，休闲锻炼娱乐为一体,/Date(1579315848000+0800)/,0
52377251,六合区应该是老公园吧，免费景点，应该说是当地人休闲遛弯儿的好去处，公园不大但值得一逛，移步换景，应有尽有，真的很不错。推荐,/Date(1556467256000+0800)/,1
93363231,公园空气好，适合大众散步，健身。,/Date(1567639771000+0800)/,1
91213097,家门口小公园，不错的&#x0A;设施齐全，没事散散步很舒服,/Date(1567052239000+0800)/,0
3200740,经常去，周末的好去处，孩子很开心。,/Date(1570933882000+0800)/,0
196868561,上学的时候还记得和初恋去过，还有老头老太喜欢进去溜达，下棋什么的。现在翻新后景色更好了，值得一去。,/Date(1540611717000+0800)/,0
12801969,环境很棒，空气很好，很不错的去处！,/Date(1514813512000+0800)/,2
33960503,空氣好&#x20;免費提供遊玩&#x20;&#x20;有山有水&#x20;風景好,/Date(1530156336000+0800)/,2
93363231,公园风景优美，空气清新，适合人们休闲散步，强身健步,/Date(1555835076000+0800)/,0
