13154642,【景色】南京是一个大城市，真的很大，但是大而美丽，这很难得。估计是和太多次成为首都的原因吧。&#x0A;【趣味】秦淮河很有意思，尤其是古代，现在就是太多商店了。&#x0A;【性价比】没有门票，很好！,/Date(1651340376000+0800)/,0
3978718,南京夫子庙位于南京市秦淮区秦淮河北岸贡院街、江南贡院以西，地处夫子庙秦淮风光带核心区，即南京孔庙、南京文庙、文宣王庙，为供奉祭祀孔子之地，是中国第一所国家最高学府、中国四大文庙之一。&#x0A;&#x0A;南京夫子庙灯会是流传于南京地区的特色民俗文化活动，又称&#39;金陵灯会&#39;，主要在每年的春节至元宵节期间举行。早在南朝时期就有元宵灯会，当时的盛况堪称全国之冠。明初以来，南京的元宵灯会活动就逐渐享有&#39;秦淮灯彩甲天下&#39;之美誉，著名的秦淮河&#39;灯船&#39;也随之蜚声天下。,/Date(1647272988000+0800)/,1
278400657,夜游十里秦淮，一城一河醉秦淮。到南京记得一定要夜游夫子庙秦准河风光带，这里有夫子庙、江南贡院、明远搂、乌衣巷、李香君的故居媚香楼、中华门等等历史景观，坐上游船观看沿河两边的风光，可谓集古迹、园林、画舫、市街、楼阁和民俗民风于一体的旅游线，极富情和魅力，这是历史上极富盛名的地方，无数的文人墨客在此留下美好的诗词与故事，非常值得一游。,/Date(1647096346000+0800)/,0
48587763,夫子庙秦淮风光带涵盖了夫子庙江南贡院、李香君故居、老门东、乌衣巷、白鹭洲公园、中华门翁城、瞻园等历史景点。也可认坐游船沿秦淮河游览，非常值得一游！,/Date(1652622440000+0800)/,0
8562761,夫子庙和以前有很大的变化！很多儿时记忆的老字号等都已经不存在了，很难找到以前的记忆和感觉了！但是现在卫生等条件有个志的改观！请大家发表意见～～～,/Date(1653037325000+0800)/,0
162443489,秦淮河夫子庙景区在南京市中心，是非常有名的景区，也是中国古代科考的地方，有夫子庙，江南贡院等，文化气息浓厚，秦淮河的夜景灯光非常漂亮。,/Date(1651195263000+0800)/,0
230221303,去南京游玩一定要去秦淮河夫子庙看一看。白天商品玲琅满目，小吃应有尽有，口味独特香美。游人摩肩接踵。夜晚灯火通明，光彩斑斓。是玩，购，吃，游的理想场所。,/Date(1650029967000+0800)/,1
4385253,夫子庙秦淮河风光带，包含了夫子庙、白鹭洲、瞻园、老东门、中华门等景点，需要慢慢的行走，品味其中的历史沉淀和人文气息，看看走走停停尝尝。,/Date(1648436251000+0800)/,0
94144056,秦淮河，2022的灯会我个人去了，还是很不错的，灯光秀很漂亮，画舫最好看，江南贡院，夫子庙都不错，还有秦淮礼物去逛逛很好玩！,/Date(1646142113000+0800)/,0
150610223,作为外地人南京秦准河风光带夫子庙是去得较多的地方，个人感觉盛夏的夜晚和正月十五元宵节去的体验是最好的，元宵节每年有灯展，去的时候特别有古代春节闹花灯的氛围，盛夏的夜晚吹着凉风，游游湖观观景别有一番风味在心头。,/Date(1652225542000+0800)/,0
2794232,·南京夫子庙即孔庙，是中国四大文庙之一，始建于公元1034年，由东晋学宫扩建而成。&#x0A;·夫子庙建筑群主要由孔庙、学宫、江南贡院荟萃而成，是秦淮河畔的标志性建筑。&#x0A;·夫子庙前的石栏杆为明正德年间所建，是夫子庙建筑群中唯一保存最好的古代建筑，其中的大照壁全长110米，是全国照壁之最。&#x0A;·景区有时会举办一些民俗活动，灯会等等。也会有各式各样的小吃让大家选择。,/Date(1651898808000+0800)/,0
10331366,不得鸟啊不得鸟，我在上海又给我推送南京夫子庙了。上次去还是十年前吧，那时候还在南京上大学，周末不是去紫金山就是去莫愁湖或者就是夫子庙，时隔十几年也不知道现在是什么样子，那时候挂着很多许愿条的大树也不知道还在不在。,/Date(1648350815000+0800)/,0
278400657,位于南京的夫子庙秦淮风光，晚上灯火辉煌，游人如织，坐游艇路游秦淮河，见到有穿着汉服的唱戏，河岸两边风景不错，灯光倒映在河水中，仿佛回到了“十里秦淮，六朝粉代”的唐宋，悠悠秦淮河畔，多少风花雪月的故事都变成了历史，如今只有秦淮河水依然在流淌。,/Date(1640611065000+0800)/,2
116835459,景色超级好，江南园林的代表，漫步在秦淮河畔，感受江南景色的优雅和文化底蕴，南京必打卡之地，趣味性强，真的超级棒！,/Date(1648088898000+0800)/,0
148960937,【景色】景色很好看，占地面积比较大，非常适合周末打卡拍照，娱乐休闲感比较赞。&#x0A;整体体验感非常好，比较适合忙碌后的休闲，可以来尝试一下。,/Date(1648026427000+0800)/,0
162443489,秦淮河夫子庙景区在南京，是南京最有名的景区之一，地处最繁华的地段，秦淮河两岸景点比较多，夫子庙和江南贡院都在这里，夜景灯光也不错,/Date(1649593671000+0800)/,0
13080915,夫子庙是南京的重要景点，夫子庙秦淮风光带位于南京市秦淮区秦淮河北岸贡院街、江南贡院以西，地处夫子庙秦淮风光带核心区，夫子庙被誉为秦淮名胜而成为古都南京的特色景观区。,/Date(1651044068000+0800)/,0
28342828,非常不错哦！十里秦淮，千年金陵，古都的编制性景点，泛舟河上，两岸美景尽收眼底。岸边夫子庙、明城墙能够更好地帮助我们读懂千年古城。特别值得推荐！好评(o^^o)！！,/Date(1652099410000+0800)/,0
17696233,秦淮河畔，夫子庙，这里是南京最重要的景区。来到这里一定要吃他的。鸭血粉丝汤就这里的鸭血粉丝汤才是最正宗的。味道真的是超爽，吃一碗还想一碗，每次都要吃上三碗。,/Date(1648396562000+0800)/,0
55193722,“商女不知亡国恨，隔江犹唱后庭花”写在这里&#x0A;“旧时堂前王谢燕，飞入寻常百姓家”写在这里&#x0A;“江南佳丽地，金陵帝王州”写在这里&#x0A;夜游秦淮河，太有感觉了。总之值得去,/Date(1652806798000+0800)/,0
167782463,夫子庙秦淮河风光引人，醉千秋啊。,/Date(1652541952000+0800)/,0
170357925,夫子庙秦淮风光带是南京有名的景点在这里，你可以感受到夫子庙的美妙也可以感受到请你快喝一袋独特的魅力，曾经在这里有个烟雨，江南的美妙也有过哭经常上的。,/Date(1651159346000+0800)/,0
893495,指的是以夫子庙古建筑为中心的秦淮河两岸观光带。一条悠悠水系，将包括诸如东晋王谢故居前的乌衣巷、朱雀街、桃叶渡、古代的科举考场江南贡院、明代瓮城中华门、开国功臣徐达的私家花园现为白鹭洲公园、明末清初&lt;桃花扇&gt;传奇人物李香君故居、《儒林外史》作者吴敬梓故居…连接一起，于历史的文化名河中，兴之所至，畅游而往，尤其是众多大小食肆穿插其中，秦淮美食，也同样让人乐而忘返的…,/Date(1643126752000+0800)/,1
3672699,此时要是大清朝，吾愿倒在手持方巾、古扇、衣袂翩翩才女的石榴裙下，诗词歌赋，谈论古今，摇拽着船桨顺着秦淮河，陶醉在芳香与诗意之中，悠哉悠哉。,/Date(1648183874000+0800)/,0
76912584,吃喝玩乐购物都有，年轻人甚是喜欢。外地人也多作为景点来游玩，所以节假日人太多了！五一节去的时候人山人海，踩脚后跟，景点得限流。乘船排队。,/Date(1652826625000+0800)/,0
445268,陪着家人一起来旅游，这里是南京不得不到第一个著名景点。下午去，可以在那里吃小吃，然后晚上看河道江边的夜景，真的是太美了，以后还会再来的。,/Date(1650588718000+0800)/,0
13363575,导游介绍说。始建于唐，经过南宋、明清时期，这座祭祀儒学孔子的圣地，已经饱经近现代的历史沧桑。棒棒棒一级棒。下次一定要再来仔仔细细看一下。,/Date(1645362885000+0800)/,0
8221017,好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,/Date(1650579736000+0800)/,0
36909146,南京最有名的旅游景点之一，很有历史文化底蕴，又有很多小吃，非常接地气。晚上去的话，更加绚丽多姿，令人流连忘返。节假日更是人气火爆。,/Date(1648045748000+0800)/,0
62361980,【性价比】整体感觉很不错值得推荐你们一起的地方✪ω✪&#x0A;【趣味】目前商业化比较重，还是可以逛逛吃吃的地方。&#x0A;【景色】还是很好(✪▽✪),/Date(1648121157000+0800)/,0
50051002,每次来南京都会游玩一番的著名景点，景色风光宜人，十分适合全家老少一起过来游览观光，趣味性十足，当地小吃众多，性价比不错！推荐！,/Date(1652104766000+0800)/,0
25589200,秦淮河是南京非常有名的一条河，在市区，河面不宽，也是南京历史发展的见证，秦淮河两岸有很多古建筑，夫子庙，江南贡院都在这里。,/Date(1647339536000+0800)/,0
83326334,南京夫子庙新晋网红街区，巨好逛！&#x0A;&#x0A;MO琵琶音街区，南京夫子庙新地标！&#x0A;吃喝玩乐一应俱全，集装箱店铺设计巨吸眼！&#x0A;夜幕下的霓虹灯饰，随手一拍都是绝美，巨好出片！&#x0A;各种宝藏店铺：JK制服御茶家、人气动漫手办屋一番赏、创意奶茶酉很多..、二条商店....可以逛一整天！&#x0A;&#x0A;次V殿，淘宝网首个泛二次元线下主题店，淘到各种有趣好玩的网红产品！&#x0A;歪瓜出品，主打二次元动漫表情包、虚拟偶像和各种创意商品。&#x0A;大可鸭IP包包、抱枕、盲盒、棉花娃娃......超多手办、盲盒、公仔都超可爱，好心水！&#x0A;&#x0A;森林的法则，女生来了就不想走！&#x0A;店内超多好看的JK制服，包括领结、制服鞋包等配饰，一应俱全！&#x0A;店内的衣服、鞋子、包包都可以随便试穿、试戴！&#x0A;女孩穿上JK制服，十分减龄，秒变18岁！等天气暖和就可以拍写真！&#x0A;&#x0A;每一家都超值得逛一逛！&#x0A;集美们记得春节来打卡！&#x0A;&#x0A;店名：MO琵琶音街区&#x0A;地址：南京市秦淮区夫子庙陵东路&#x0A;交通：地铁3号线夫子庙站2号口步行640m&#x0A;时间：24小时全天开放，推荐晚上去&#x0A;门票：0元,/Date(1612401559000+0800)/,23
19578698,传说中的外地人必来而南京本地人从来不来的地方，可以去庙里感受一下，很有历史感和文化氛围，也能学到不少知识。秦淮河夜游船就算了，景色一般般，价钱还很高。吃饭的话，小吃尝尝也无妨，正式吃饭还是去别处吧！,/Date(1650937943000+0800)/,0
2536264,这个地方浪漫又文艺，真的很适合来感受氛围，太适合假日放松了这个地方浪漫又文艺，真的很适合来感受氛围，太适合假日放松了,/Date(1653063221000+0800)/,0
336681874,【景色】美丽&#x0A;【趣味】有趣&#x0A;【性价比】高呜呜呜呜呜呜呜呜哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦,/Date(1648685841000+0800)/,0
205479826,秦淮风光带是孕育金陵古老文化的摇篮，内秦淮河全长五公里，泛舟秦淮，游览中国第一历史文化名河秦淮河已经成南京特色旅游品牌，夜泊秦淮更是南京水上游览经典之旅。,/Date(1651395317000+0800)/,0
11573673,别人笑我太疯癫，我笑他人看不穿。不见五陵豪杰墓，无花无酒锄作田。桃花坞里桃花庵，桃花庵下桃花仙。桃花仙人种桃树，又摘桃花换酒钱。酒醒只在花前坐，酒醉还来花下眠。半醉半醒日复日，花开花落年复年。,/Date(1652192512000+0800)/,0
5534795,果然不虚此行，虽然人比较多，但架不住美呀，全程惊喜连连果然不虚此行，虽然人比较多，但架不住美呀，全程惊喜连连,/Date(1652536256000+0800)/,0
1999506,南京是个很棒的目的地，之前去过夫子庙秦淮河很多次，喜欢这里的市井气，却也带着历史的特色。想象明末的这里。,/Date(1652191609000+0800)/,0
448197,南京夫子庙位于南京市秦淮区秦淮河北岸贡院街、江南贡院以西，地处夫子庙秦淮风光带核心区，即南京孔庙、南京文庙、文宣王庙，为供奉祭祀孔子之地，是中国第一所国家最高学府、中国四大文庙之一，中国古代文化枢纽之地、金陵历史人文荟萃之地，不仅是明清时期南京的文教中心，同时也是居东南各省之冠的文教建筑群.,/Date(1650453985000+0800)/,1
