26237862,古老的城墙下一群年轻的老人在跳舞，和谐伴随幸福。古人的工程估计在建设的时候万万没有想到，它们的工程给后人带来活动的空间。&#x0A;【景色】一般&#x0A;【趣味】一般&#x0A;【性价比】强,/Date(1652973801000+0800)/,0
26237862,保留了一段老城墙，古今结合非常和谐，早晚都有好多人来跳广场舞。十分感谢古人的辛勤劳动，为我们留下来一个供人活动的休闲场所。&#x0A;【景色】美&#x0A;【趣味】不错&#x0A;【性价比】高,/Date(1643471292000+0800)/,0
34198346,不错的市民广场，可以走到门洞里面,/Date(1638939555000+0800)/,0
108167947,比较好玩的一个地方，感觉不错。,/Date(1639497295000+0800)/,0
9453364,汉中门市民广场&#x20;&#x20;非常热闹&#x20;&#x20;特别是夏天&#x20;&#x20;晚上好多市民都在此纳凉&#x20;&#x20;十分热闹,/Date(1639999749000+0800)/,0
74600788,小时候经常在这里玩，后来改造成了市民广场。城砖上的字依稀可见，当年朱重八如果不这么严苛，估计明城墙也抵不过侵华日军的枪炮。,/Date(1645057118000+0800)/,0
274058597,支离破碎的城墙遗迹，难以辨认是内城墙或外城墙，不过从马道走向和城墙的坡面和截面来看，个人猜测是内城墙的一个部分。记得以前在天王府（今天的总统府）有张太平天国时期南京城防的平面图，外城墙基本是沿水依山而建居多，城高墙厚，故可推定汉中门是南京内城墙一部分。&#x0A;备注：没专门去找汉中门城墙的介绍，纯粹个人观点。,/Date(1623744850000+0800)/,1
1520087,因为时常会乘坐地铁二号线汉中门站，所以无数次路过汉中门广场。但每次又因为匆匆赶路，所以在印象中几乎没有真正停下脚步来认真欣赏过。&#x0A;&#x0A;那天，忽然要在那附近办事，于是有机会仔细端详它。汉中门的外形很别致，11月底的银杏叶十分美丽，而深悠的城门洞似乎在诉说着它的故事！,/Date(1609511726000+0800)/,1
2983605,汉中门始建于南唐，是六朝古都南京现存历史最悠久的城门，是南京保存相对完好的瓮城之一，是南京明城墙重点打造的13大景区核心，是南京丰厚文化积淀的一个缩影。现在城疆己经不让上去了。广场变成了市民纳凉休闲的好地方了,/Date(1598882356000+0800)/,0
13705259,南京汉中门广场，地铁二号线汉中门站，出站即可见汉中门城楼，是一个城墙为文化的市民广场，城墙，城门楼子，草坪，古树，晒太阳磂弯的市民，,/Date(1618325241000+0800)/,0
1122301,南京内城门之一，地理位置优越，就在地铁二号线汉中门站下即可。目前保留仅有城墩，无法上到城墙上。在南北朝时期是重要的防御阵地。,/Date(1623597671000+0800)/,0
179075834,南京汉中门广场位于南京明城墙瓮城处，和石城门相对，城墙相连成为一个市民文化休闲广场，可惜两个城门楼不能登楼，地铁可直达汉中门,/Date(1618326149000+0800)/,0
99945407,不要门票&#x20;看看古老城墙&#x20;&#x0A;【性价比】高&#x0A;【趣味】一般&#x0A;【景色】一般,/Date(1635396023000+0800)/,0
74600788,原来叫旱西门，更名为汉中门，是南京内十三城门之一。城门外就是秦淮河，市民广场不收门票，周边居民没事就去广场游玩，好不惬意。,/Date(1634367338000+0800)/,0
1122301,汉中门广场是内城墙之一，有着美丽的风景,/Date(1636936875000+0800)/,0
108167947,比较热闹的一个小广场，氛围不错,/Date(1631633026000+0800)/,0
8877492,秦淮河边&#x20;地铁直达&#x20;锻炼身体的好处,/Date(1631081012000+0800)/,0
108167947,城墙城门小公园，还是可以逛逛的,/Date(1623109789000+0800)/,0
1122301,汉中门广场是广场舞圣地，每天晚上都有好多号大爷大妈门锻炼。那个场面可叫一个壮观啊。现在保留的城墙已经不让人上去了，但是还有着历史的沧桑。,/Date(1615611470000+0800)/,0
336794546,就在学校旁边，不说很好吧，但是基本古城墙的特色都保存了，很有味道,/Date(1624786464000+0800)/,0
36865674,免费的景点，在南京市中心。距离新街口只有两站地铁，是保存不错的明城墙，穿越其中，确实有穿越历史的感觉。,/Date(1596885059000+0800)/,0
84655811,场地大，适合拍照和广场舞，就是会吸汽车尾气,/Date(1624170882000+0800)/,0
30609814,汉中门广场是南京值得纪念的标志性建筑物。,/Date(1608852494000+0800)/,0
18596584,汉中门是南京明城墙的重要组成部分，可惜这一段已经被马路隔离了，这剩下一段残破的城墙，如今开辟成城市广场，供老年人自娱自乐。这里，有地铁站汉中门站。汉中门是明代开辟的城门，明代这里有汉西门，如今已经不再。这里还有全国重点文物保护单位的石城门，历史可追溯到南唐时期，是南京现存历史最为悠久的城门。这里历史文化浓重，是六朝古都南京一个重要的缩影。,/Date(1493908603000+0800)/,2
116392949,免费的景点，热闹的生活，丰富多彩,/Date(1597879204000+0800)/,0
38336162,老广场有文化底蕴现在都是广场舞,/Date(1613902108000+0800)/,0
8877492,秦淮河边&#x20;广场舞的规模不小&#x20;好玩,/Date(1611272554000+0800)/,0
18596584,汉中门广场是南京老牌的休闲活动广场，因明城墙中的汉中门而得名。如今，这里依旧保存着明城墙的部分，尽管不是连接的很雄伟，但却给人追忆怀古的好去处。中国唐代的诗歌种，最值得最常见的怀古之地便是南京了，大诗人李白对凤凰台，刘禹锡对乌衣巷，杜牧对秦淮河……数不胜数，汉中门这一段城墙还是值得一看的，地铁汉中门站即可到达。,/Date(1483433638000+0800)/,1
1530368,汉中门市民广场这里附近居民休闲的好去处。其实这个汉中门并不是明代十三个城门之一，这里原来的汉中门是1933年开的，后来又被拆了。现在人们还能看到汉西门（明代十三城门之一），在汉中门再往南一点。这里清晨傍晚时分，很热闹的，老人，带孩子的大人，在此玩耍的，还有跳广场舞的，还是相当不错的。,/Date(1566258476000+0800)/,0
20805032,算是遗址吧，还挺有历史沧桑感的，以前在附近上班，经常爬上城墙，登高远眺挺不错的,/Date(1618828238000+0800)/,0
14788081,每天散步的地方，闹中取静的所在&#x0A;住在周边，傍晚和清晨可以来,/Date(1599017112000+0800)/,0
36865674,汉中门广场是一处免费景点，是历史文物。路过看到这历史的痕迹才真正感受到南京石头城别名的由来。景色很不错，四季景色分明。一旁是现代都市的车水马龙，一旁是历史和休闲的融合属性。,/Date(1587009066000+0800)/,0
26237862,老城墙，老城楼，残垣断壁。被广场包围了。绿色植物还是很多的，一年四季常绿。现在是老年人锻炼的重要场地，打太极，跳广场舞，种类多。&#x0A;【景色】&#x0A;【趣味】&#x0A;【性价比】,/Date(1572614216000+0800)/,0
14750800,南京的汉中门广场位于汉中门大街上，汉中门地铁站的旁边，这里最有特色的就是汉中门城墙了，我记得以前是开放的城墙，大约14层楼那么高登上去，可以看到南京一大半都没钱，但是现在好像封闭。,/Date(1584630576000+0800)/,0
158612831,明代城门汉西门（又名石城门）瓮城位于广场内—石城门。该门始建于南唐，为南京现存历史最悠久的城门。这里历史文化氛围浓重，是六朝古都南京丰厚文化积淀的一个缩影。,/Date(1590574980000+0800)/,0
3525532,位置方便，趣味没有，散步可以的,/Date(1592638685000+0800)/,0
